Feature 1,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
9711.0,0,0.619487857,66.0,0.0,0.296376032,8360.0,10.0,0.0,3.0,0.0,1.0
28876.0,0,0.001834478,82.0,0.0,0.151131024,9150.0,12.0,0.0,2.0,0.0,0.0
107170.0,0,0.168329162,56.0,0.0,4588.0,,9.0,0.0,2.0,0.0,0.0
116140.0,1,0.03851144,43.0,1.0,0.070933196,31000.0,9.0,0.0,1.0,1.0,1.0
58739.0,0,0.759447284,60.0,0.0,3492.0,,9.0,0.0,3.0,0.0,4.0
136716.0,0,0.091253018,46.0,0.0,0.189380703,10301.0,15.0,0.0,2.0,0.0,2.0
133212.0,0,0.074449077,50.0,0.0,4457.0,,13.0,0.0,5.0,0.0,0.0
137632.0,0,0.657152095,41.0,0.0,0.510877719,7997.0,10.0,0.0,1.0,0.0,3.0
66090.0,0,0.665519354,62.0,0.0,0.455227172,6800.0,11.0,1.0,1.0,0.0,0.0
28882.0,1,0.533710245,66.0,0.0,0.560355605,7198.0,16.0,1.0,1.0,0.0,0.0
123001.0,0,0.079147899,85.0,0.0,0.005466302,15000.0,3.0,0.0,0.0,0.0,0.0
28588.0,0,0.068417452,40.0,0.0,0.028615756,5800.0,13.0,0.0,0.0,0.0,1.0
52655.0,1,0.9999999,40.0,1.0,0.501051402,8559.0,4.0,2.0,3.0,0.0,1.0
66150.0,0,0.029716694,70.0,0.0,0.1612529,2585.0,14.0,0.0,0.0,0.0,0.0
140629.0,1,0.495929751,43.0,2.0,1.136114733,3834.0,17.0,0.0,2.0,0.0,2.0
131917.0,0,0.987432675,47.0,0.0,0.992445284,9000.0,11.0,0.0,2.0,0.0,3.0
42300.0,0,0.032678423,39.0,0.0,977.0,,8.0,0.0,1.0,0.0,0.0
145637.0,1,0.9999999,29.0,0.0,0.018177687,4400.0,1.0,2.0,0.0,0.0,1.0
45447.0,0,0.147820032,61.0,2.0,0.336575148,13366.0,14.0,0.0,2.0,0.0,4.0
57770.0,0,0.278748239,54.0,0.0,0.396786432,4480.0,10.0,0.0,2.0,0.0,1.0
18926.0,0,0.326556161,53.0,0.0,2406.0,,15.0,0.0,1.0,0.0,0.0
111477.0,0,0.511124553,51.0,0.0,0.511496656,4783.0,10.0,0.0,2.0,0.0,2.0
111059.0,0,0.02298295,87.0,0.0,40.0,,4.0,0.0,0.0,0.0,0.0
61284.0,0,0.602005485,41.0,0.0,0.4673694,6450.0,12.0,0.0,2.0,0.0,2.0
103710.0,0,0.086153727,66.0,0.0,0.172429117,11250.0,11.0,0.0,0.0,0.0,0.0
110816.0,0,0.0,90.0,0.0,25.0,,7.0,0.0,0.0,0.0,
129164.0,0,0.918010249,66.0,0.0,0.14291687,14350.0,5.0,0.0,1.0,0.0,1.0
93673.0,0,0.003939889,81.0,0.0,0.00239904,2500.0,9.0,0.0,0.0,0.0,0.0
23905.0,0,0.063283721,43.0,0.0,1.299678013,4347.0,10.0,0.0,4.0,0.0,2.0
104639.0,0,0.07842297,67.0,0.0,0.734061393,3387.0,6.0,0.0,1.0,0.0,1.0
102359.0,0,0.138943067,30.0,0.0,0.057457213,6543.0,6.0,0.0,0.0,0.0,0.0
141371.0,0,0.159823944,63.0,0.0,828.0,,6.0,0.0,1.0,0.0,0.0
95769.0,0,0.0,49.0,0.0,0.281705741,5416.0,6.0,0.0,1.0,0.0,0.0
136314.0,0,0.043648909,58.0,0.0,0.005831558,8916.0,4.0,0.0,0.0,0.0,3.0
74634.0,0,0.02186774,52.0,0.0,0.238811804,5116.0,9.0,0.0,2.0,0.0,2.0
74877.0,0,0.037297079,47.0,0.0,0.24082975,11858.0,8.0,0.0,1.0,0.0,3.0
111576.0,0,0.795306823,45.0,0.0,1076.0,,8.0,0.0,0.0,0.0,0.0
79797.0,0,0.612077584,26.0,0.0,0.215892054,2000.0,6.0,0.0,0.0,0.0,1.0
13750.0,0,0.27368993,71.0,1.0,4.54876092,5608.0,25.0,0.0,7.0,0.0,0.0
3806.0,0,0.12159932,76.0,0.0,0.122709606,1800.0,6.0,0.0,0.0,0.0,0.0
116208.0,0,0.018349817,68.0,0.0,0.048471574,10500.0,18.0,0.0,0.0,0.0,0.0
80764.0,0,0.9999999,25.0,0.0,0.119533528,2400.0,1.0,0.0,0.0,0.0,1.0
14593.0,0,0.008749635,60.0,0.0,42.0,,2.0,0.0,0.0,0.0,0.0
148379.0,0,0.121412123,40.0,0.0,2798.0,,28.0,0.0,1.0,0.0,0.0
29624.0,0,0.106583434,51.0,0.0,0.431284358,2000.0,10.0,0.0,1.0,0.0,2.0
117731.0,1,0.9999999,66.0,0.0,0.173842896,9916.0,3.0,0.0,2.0,0.0,1.0
78800.0,0,0.103166538,60.0,0.0,0.254390541,5750.0,9.0,0.0,2.0,0.0,1.0
67462.0,0,0.902936569,52.0,0.0,0.508039357,12500.0,6.0,0.0,2.0,0.0,3.0
56033.0,0,0.0,61.0,0.0,0.0,1892.0,7.0,0.0,0.0,0.0,0.0
26085.0,0,0.0,39.0,0.0,0.884356206,13800.0,12.0,0.0,6.0,0.0,5.0
84118.0,0,0.380813499,51.0,0.0,0.115527292,1886.0,5.0,0.0,0.0,0.0,0.0
46108.0,0,0.9999999,24.0,0.0,0.018990505,2000.0,0.0,1.0,0.0,0.0,0.0
131361.0,0,0.049665893,57.0,0.0,1.042168675,2157.0,6.0,0.0,2.0,0.0,0.0
112685.0,0,0.9999999,70.0,0.0,61.0,,2.0,0.0,0.0,0.0,0.0
16768.0,0,0.085776607,42.0,0.0,0.409412338,4100.0,9.0,0.0,1.0,0.0,0.0
119687.0,0,0.593198271,51.0,1.0,0.524756413,10057.0,20.0,0.0,3.0,0.0,2.0
120630.0,0,0.010172121,57.0,0.0,1483.0,,6.0,0.0,1.0,0.0,3.0
132884.0,0,0.194384122,45.0,0.0,0.610770719,3100.0,6.0,0.0,2.0,0.0,2.0
45937.0,0,0.44397504,66.0,0.0,0.50816925,2386.0,6.0,0.0,1.0,0.0,0.0
29634.0,0,0.980400784,36.0,0.0,0.401119776,5000.0,9.0,0.0,1.0,1.0,0.0
126706.0,0,0.037579647,75.0,0.0,27.0,,7.0,0.0,0.0,0.0,
45918.0,0,0.034930896,48.0,0.0,62.0,,7.0,0.0,0.0,0.0,0.0
51618.0,0,0.673335505,31.0,0.0,0.386768872,6000.0,10.0,0.0,0.0,0.0,0.0
147057.0,0,0.598570863,53.0,0.0,4198.0,,10.0,0.0,1.0,0.0,3.0
8171.0,0,0.178906003,52.0,0.0,0.374734524,12712.0,5.0,0.0,2.0,0.0,0.0
725.0,0,0.116188171,33.0,0.0,0.043739065,4000.0,9.0,0.0,0.0,0.0,0.0
51073.0,0,0.066969004,57.0,0.0,0.025368529,5833.0,10.0,0.0,0.0,0.0,0.0
29741.0,0,0.0,58.0,0.0,1241.0,,10.0,0.0,2.0,0.0,0.0
37048.0,0,0.239630415,65.0,0.0,0.345875543,4145.0,7.0,0.0,1.0,0.0,1.0
41483.0,0,0.642714571,53.0,0.0,1374.0,,6.0,0.0,2.0,0.0,0.0
113996.0,0,0.321278956,53.0,0.0,0.730412652,5500.0,16.0,0.0,2.0,0.0,4.0
78243.0,0,0.0,55.0,0.0,32.0,,11.0,0.0,0.0,0.0,0.0
4915.0,0,0.48935721,48.0,0.0,0.393285905,8995.0,9.0,0.0,1.0,0.0,0.0
137758.0,0,0.007849608,43.0,0.0,3844.0,,4.0,0.0,1.0,0.0,1.0
20472.0,0,0.140171966,45.0,0.0,0.135918863,14000.0,5.0,0.0,1.0,0.0,0.0
34210.0,1,0.9999999,30.0,0.0,0.0,2700.0,0.0,0.0,0.0,0.0,0.0
125214.0,1,0.979336089,38.0,0.0,0.797312023,2752.0,7.0,0.0,1.0,1.0,2.0
77323.0,0,0.028655571,61.0,0.0,0.217189141,6666.0,9.0,0.0,1.0,0.0,0.0
40230.0,0,0.045210191,38.0,0.0,0.554259529,4800.0,14.0,0.0,2.0,0.0,2.0
145477.0,0,0.527259945,63.0,1.0,0.096703915,14228.0,6.0,0.0,0.0,0.0,2.0
88828.0,0,0.043806481,46.0,0.0,0.241456294,11645.0,11.0,0.0,2.0,0.0,2.0
67503.0,0,0.187614852,71.0,0.0,4040.0,,6.0,1.0,1.0,0.0,0.0
112957.0,0,0.110651357,64.0,0.0,104.0,,6.0,0.0,0.0,0.0,0.0
88786.0,0,0.702487184,61.0,0.0,1.302175665,1240.0,12.0,0.0,1.0,0.0,0.0
37850.0,0,0.428709114,56.0,0.0,0.347256165,4500.0,10.0,0.0,1.0,0.0,2.0
72530.0,0,0.009535161,52.0,1.0,0.159968006,5000.0,9.0,0.0,0.0,0.0,1.0
76910.0,0,0.474796164,33.0,0.0,0.098257641,3500.0,8.0,0.0,0.0,0.0,1.0
69211.0,0,0.229977002,64.0,0.0,68.0,,4.0,0.0,0.0,0.0,0.0
3425.0,0,0.305488701,71.0,0.0,0.31478087,6000.0,13.0,0.0,3.0,0.0,0.0
143398.0,0,0.27870639,52.0,0.0,0.294404332,5539.0,22.0,1.0,2.0,0.0,2.0
54484.0,0,0.032652395,63.0,0.0,0.262649772,11600.0,7.0,0.0,1.0,0.0,1.0
110267.0,0,0.333293083,62.0,1.0,0.267336203,4181.0,9.0,0.0,1.0,0.0,0.0
101319.0,0,0.824364899,55.0,2.0,959.0,0.0,5.0,1.0,0.0,0.0,0.0
39666.0,0,0.115827765,39.0,0.0,0.124573685,5570.0,18.0,0.0,0.0,0.0,0.0
88090.0,0,0.453380178,33.0,0.0,0.671923209,2916.0,8.0,0.0,1.0,0.0,1.0
81603.0,0,0.024155666,51.0,0.0,0.355070952,9583.0,11.0,0.0,2.0,0.0,2.0
128588.0,0,0.462685953,42.0,0.0,0.613187336,4200.0,8.0,0.0,1.0,0.0,1.0
118236.0,0,0.118338988,46.0,0.0,0.460634841,4000.0,20.0,0.0,2.0,0.0,1.0
125359.0,0,0.556827019,60.0,0.0,0.370139969,4500.0,8.0,0.0,1.0,0.0,0.0
25.0,0,0.04656027,58.0,0.0,0.241621845,2416.0,9.0,0.0,1.0,0.0,0.0
122631.0,0,0.428631775,53.0,0.0,0.562237003,7366.0,10.0,0.0,2.0,0.0,0.0
145657.0,0,0.566250549,54.0,0.0,0.238930056,11065.0,14.0,0.0,0.0,0.0,0.0
140130.0,0,0.670739836,51.0,1.0,0.354628422,5368.0,10.0,0.0,1.0,0.0,0.0
56054.0,0,0.720551963,53.0,0.0,0.362177509,8100.0,14.0,0.0,1.0,0.0,0.0
26247.0,1,0.421440212,52.0,0.0,0.349280825,13000.0,18.0,0.0,2.0,0.0,1.0
113638.0,0,0.026697609,63.0,1.0,1579.0,,7.0,0.0,1.0,0.0,3.0
43458.0,0,0.755087637,33.0,0.0,0.576258638,4051.0,5.0,0.0,1.0,0.0,0.0
121303.0,0,0.002794035,75.0,0.0,28.0,,3.0,0.0,0.0,0.0,0.0
79518.0,0,0.082141229,38.0,0.0,0.068158432,69000.0,8.0,0.0,2.0,0.0,0.0
68712.0,0,0.017425882,86.0,1.0,8.0,,6.0,0.0,0.0,0.0,
61742.0,0,0.460426536,58.0,0.0,0.484883902,12833.0,17.0,0.0,2.0,0.0,0.0
23821.0,1,0.036886814,56.0,1.0,0.061318885,7566.0,10.0,0.0,0.0,1.0,0.0
13511.0,0,0.039022322,38.0,0.0,2955.0,,13.0,0.0,2.0,0.0,0.0
54848.0,0,0.166183382,40.0,0.0,0.042346714,4533.0,2.0,0.0,0.0,0.0,0.0
40977.0,0,0.174117745,41.0,0.0,0.434025148,6600.0,14.0,0.0,1.0,0.0,1.0
79774.0,0,0.57485276,26.0,0.0,0.067126875,4200.0,7.0,0.0,0.0,0.0,2.0
110740.0,0,0.043413692,44.0,0.0,0.185678499,16366.0,10.0,0.0,2.0,0.0,1.0
2798.0,0,0.087225384,39.0,0.0,180.0,,6.0,0.0,0.0,0.0,0.0
65700.0,0,0.150369926,50.0,0.0,0.315583569,4600.0,4.0,0.0,1.0,0.0,2.0
56214.0,0,0.043811899,78.0,0.0,0.006749156,8000.0,5.0,0.0,0.0,0.0,0.0
53493.0,0,0.026088537,46.0,0.0,0.432555123,3083.0,5.0,0.0,1.0,0.0,2.0
104016.0,0,0.11197524,32.0,0.0,0.110696921,6169.0,8.0,0.0,0.0,0.0,0.0
29428.0,0,0.945635578,59.0,0.0,0.534717541,7416.0,9.0,0.0,3.0,0.0,2.0
17880.0,0,0.198662162,58.0,0.0,174.0,,6.0,0.0,0.0,0.0,0.0
17978.0,0,0.03489651,73.0,0.0,9.0,,7.0,0.0,0.0,0.0,0.0
126954.0,1,1.334721066,39.0,1.0,0.091131998,2446.0,7.0,0.0,0.0,1.0,3.0
148193.0,0,0.153049918,50.0,0.0,0.326967402,3036.0,5.0,0.0,1.0,0.0,0.0
40786.0,1,0.211747398,49.0,0.0,0.573242342,6300.0,27.0,0.0,2.0,0.0,3.0
137671.0,0,0.024549751,52.0,0.0,0.290539123,9533.0,16.0,0.0,1.0,0.0,3.0
6788.0,0,0.918830385,59.0,0.0,0.477753708,6000.0,4.0,0.0,1.0,0.0,1.0
148639.0,0,0.9999999,23.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
134537.0,0,0.010884835,55.0,1.0,29.0,,10.0,0.0,0.0,0.0,0.0
55097.0,0,0.761210955,41.0,0.0,0.974982982,5875.0,16.0,0.0,2.0,0.0,2.0
62534.0,0,0.005407117,46.0,0.0,0.219882468,4083.0,3.0,0.0,1.0,0.0,2.0
82027.0,0,0.995466818,63.0,1.0,0.190060898,13300.0,7.0,0.0,1.0,0.0,1.0
13821.0,0,0.044696217,52.0,0.0,1193.0,,8.0,0.0,1.0,0.0,0.0
143177.0,0,0.0,60.0,0.0,6725.0,,17.0,0.0,7.0,0.0,0.0
60278.0,1,0.229267145,58.0,0.0,4484.0,,11.0,0.0,2.0,0.0,0.0
117525.0,0,0.050452744,36.0,0.0,1.363657039,4396.0,23.0,0.0,4.0,0.0,0.0
68059.0,0,0.092492292,61.0,1.0,0.008247938,4000.0,3.0,0.0,0.0,0.0,0.0
33326.0,0,0.551858922,32.0,0.0,4633.0,,6.0,0.0,3.0,0.0,2.0
9734.0,0,0.01606585,45.0,0.0,0.185923165,6975.0,8.0,0.0,2.0,0.0,0.0
98038.0,0,0.063947185,56.0,0.0,5009.0,,8.0,0.0,3.0,0.0,0.0
24761.0,0,0.03229677,59.0,0.0,0.000857061,10500.0,3.0,0.0,0.0,0.0,0.0
74405.0,0,0.206279372,41.0,0.0,0.180096664,12620.0,4.0,0.0,2.0,0.0,3.0
72656.0,0,0.001809151,56.0,0.0,0.367037989,3500.0,6.0,0.0,1.0,0.0,0.0
89821.0,0,0.487216112,31.0,0.0,0.143245342,2575.0,7.0,0.0,0.0,0.0,0.0
51424.0,0,0.9999999,53.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
70728.0,0,0.444079173,46.0,2.0,0.353759235,2300.0,7.0,0.0,1.0,2.0,0.0
83104.0,0,0.157327019,43.0,0.0,0.007283633,2333.0,2.0,0.0,0.0,0.0,1.0
82879.0,1,0.979198286,35.0,6.0,0.266690468,2800.0,8.0,3.0,0.0,0.0,0.0
67593.0,0,0.465469856,50.0,1.0,0.361975252,8646.0,8.0,0.0,1.0,0.0,0.0
110191.0,0,0.366794376,66.0,1.0,0.537846245,6750.0,17.0,0.0,2.0,1.0,0.0
116558.0,0,0.170108239,69.0,0.0,1295.0,,8.0,0.0,1.0,0.0,1.0
54328.0,0,0.248592897,47.0,0.0,2993.0,,6.0,0.0,1.0,0.0,0.0
90463.0,0,0.052704786,27.0,0.0,2025.0,,8.0,0.0,2.0,0.0,
135545.0,0,0.019856699,65.0,0.0,0.574960547,1900.0,10.0,0.0,1.0,0.0,0.0
9130.0,0,0.027830993,55.0,0.0,0.190139631,5800.0,9.0,0.0,0.0,0.0,0.0
65813.0,0,0.079767565,30.0,0.0,0.079564969,3493.0,5.0,0.0,0.0,0.0,0.0
59084.0,0,0.009658441,57.0,0.0,0.131973605,5000.0,14.0,0.0,1.0,0.0,0.0
60974.0,0,0.060711395,62.0,0.0,0.168423898,7397.0,4.0,0.0,1.0,0.0,1.0
39455.0,0,0.02279886,80.0,0.0,0.002999539,4333.0,2.0,0.0,0.0,0.0,0.0
108685.0,0,0.06845716,37.0,0.0,0.684463107,5000.0,5.0,0.0,2.0,0.0,0.0
81537.0,0,0.30649215,42.0,0.0,0.690513219,10930.0,13.0,0.0,4.0,0.0,0.0
30495.0,0,0.058464444,67.0,0.0,103.0,,5.0,0.0,0.0,0.0,0.0
147083.0,0,0.9999999,45.0,1.0,0.074325197,15485.0,5.0,0.0,0.0,0.0,1.0
77103.0,0,0.944401459,41.0,0.0,0.753922594,3823.0,4.0,0.0,1.0,0.0,3.0
33687.0,0,0.653733851,63.0,0.0,0.549798259,4708.0,4.0,0.0,1.0,0.0,0.0
26350.0,0,0.0,71.0,0.0,0.211684045,7000.0,13.0,0.0,2.0,0.0,0.0
72541.0,0,0.0039992,46.0,0.0,902.0,,4.0,0.0,1.0,0.0,
62829.0,0,0.811518848,52.0,0.0,1.38483965,2400.0,10.0,0.0,1.0,0.0,2.0
104738.0,0,0.040491933,67.0,0.0,0.649034213,7920.0,9.0,0.0,2.0,0.0,0.0
15209.0,0,0.0072671,71.0,0.0,2375.0,,15.0,0.0,2.0,0.0,0.0
50932.0,0,0.116729871,62.0,0.0,1.229885057,2000.0,20.0,0.0,1.0,0.0,0.0
127904.0,0,0.469813526,33.0,0.0,0.378091873,7640.0,20.0,0.0,1.0,0.0,3.0
7214.0,0,0.288183715,38.0,0.0,0.406247024,10500.0,9.0,0.0,2.0,0.0,3.0
104193.0,0,0.068270176,54.0,0.0,0.437295529,4584.0,5.0,0.0,1.0,0.0,0.0
66385.0,0,0.015224092,80.0,0.0,33.0,,8.0,0.0,0.0,0.0,
120451.0,0,0.0,22.0,0.0,0.0,820.0,1.0,0.0,0.0,0.0,0.0
133136.0,0,0.0,52.0,0.0,0.325250076,3298.0,8.0,0.0,1.0,0.0,1.0
16034.0,0,0.02432445,27.0,0.0,2.209876543,890.0,5.0,0.0,1.0,0.0,0.0
116064.0,0,0.088916104,47.0,0.0,0.49607199,7000.0,12.0,0.0,2.0,0.0,1.0
103457.0,0,0.003590495,77.0,0.0,0.001249688,4000.0,7.0,0.0,0.0,0.0,0.0
6914.0,0,0.157943445,59.0,1.0,0.480923222,4245.0,17.0,0.0,2.0,0.0,1.0
27808.0,0,0.153736031,62.0,1.0,2297.0,,11.0,0.0,2.0,0.0,0.0
67730.0,0,0.032560638,58.0,0.0,0.269053118,6061.0,5.0,0.0,1.0,0.0,2.0
120644.0,1,0.629805975,51.0,4.0,0.581629944,3766.0,9.0,0.0,2.0,0.0,2.0
1906.0,0,0.046458026,64.0,0.0,0.133116883,7083.0,9.0,0.0,0.0,0.0,0.0
82780.0,0,0.041377657,55.0,0.0,0.221349518,2800.0,6.0,0.0,1.0,0.0,0.0
80425.0,0,0.005256993,65.0,0.0,0.001498352,3336.0,3.0,0.0,0.0,0.0,0.0
37978.0,0,0.101176877,50.0,0.0,0.447265625,8703.0,19.0,0.0,1.0,0.0,1.0
52952.0,0,0.003395763,75.0,0.0,4.0,,2.0,0.0,0.0,0.0,0.0
114596.0,0,0.014720588,82.0,0.0,68.0,0.0,6.0,0.0,0.0,0.0,0.0
3790.0,0,0.930901464,61.0,0.0,0.633346661,2500.0,6.0,0.0,1.0,0.0,0.0
20458.0,0,0.013845089,81.0,0.0,5.0,,1.0,0.0,0.0,0.0,
138614.0,0,0.319542529,42.0,0.0,0.005961309,26000.0,2.0,0.0,0.0,0.0,1.0
107596.0,0,0.0,67.0,0.0,0.461833035,3916.0,17.0,0.0,1.0,0.0,0.0
23783.0,0,0.99000238,45.0,0.0,0.511338617,9083.0,8.0,1.0,1.0,0.0,3.0
74233.0,0,0.016401974,62.0,0.0,0.322224171,5700.0,15.0,0.0,2.0,0.0,0.0
75689.0,0,0.0,37.0,0.0,0.814041324,4500.0,3.0,0.0,2.0,0.0,2.0
68343.0,1,0.982131461,37.0,0.0,0.326033137,5250.0,11.0,0.0,1.0,0.0,2.0
90094.0,0,0.385144496,65.0,0.0,0.602754943,4500.0,14.0,0.0,2.0,0.0,0.0
139940.0,0,0.0,54.0,0.0,0.189616921,6760.0,5.0,0.0,1.0,0.0,0.0
146652.0,0,0.0,76.0,0.0,0.0,2000.0,3.0,0.0,0.0,0.0,0.0
135361.0,0,0.006274982,57.0,0.0,0.258617406,5250.0,11.0,0.0,1.0,0.0,3.0
69988.0,0,0.0,50.0,0.0,0.359308046,6300.0,4.0,0.0,1.0,0.0,1.0
125012.0,0,0.450167088,62.0,0.0,0.168923141,4800.0,5.0,0.0,0.0,0.0,0.0
1501.0,0,0.128842063,37.0,0.0,0.44555542,8200.0,10.0,0.0,2.0,0.0,2.0
111080.0,0,0.146947375,39.0,0.0,0.603119844,6666.0,8.0,0.0,2.0,0.0,1.0
8970.0,0,0.9999999,57.0,1.0,0.215112321,5875.0,3.0,0.0,1.0,1.0,3.0
9972.0,0,0.517212912,55.0,0.0,0.49676943,5416.0,12.0,0.0,2.0,0.0,1.0
31890.0,0,0.731925765,65.0,0.0,0.416097191,3950.0,10.0,0.0,0.0,0.0,0.0
111158.0,0,0.030894522,40.0,0.0,0.010011919,4194.0,5.0,0.0,0.0,0.0,1.0
45052.0,0,0.183640818,71.0,0.0,1907.0,,4.0,0.0,2.0,0.0,0.0
68226.0,0,0.330861375,50.0,0.0,0.577882183,8300.0,16.0,0.0,2.0,1.0,4.0
55997.0,0,0.9999999,59.0,0.0,0.558184319,7269.0,4.0,0.0,2.0,0.0,1.0
14644.0,1,0.541352643,63.0,1.0,4206.0,,7.0,0.0,1.0,1.0,0.0
85865.0,0,0.005998286,43.0,1.0,0.446974771,4478.0,6.0,0.0,2.0,0.0,1.0
13135.0,0,0.010999845,47.0,0.0,0.287028396,7500.0,8.0,0.0,1.0,0.0,3.0
41617.0,0,0.0,39.0,0.0,0.30419199,6416.0,7.0,0.0,2.0,0.0,0.0
22658.0,0,0.674959312,55.0,0.0,2.762470309,3788.0,7.0,0.0,0.0,0.0,0.0
22484.0,0,206.0,25.0,1.0,0.085317082,5250.0,4.0,0.0,0.0,0.0,0.0
139487.0,0,0.064940946,86.0,0.0,0.01019796,5000.0,4.0,0.0,0.0,0.0,0.0
142561.0,0,0.013673871,59.0,0.0,0.198214629,10417.0,16.0,0.0,1.0,0.0,1.0
31642.0,0,0.02563159,46.0,0.0,0.174690714,6708.0,7.0,0.0,1.0,0.0,2.0
83268.0,0,0.887404604,49.0,0.0,0.454462128,12000.0,14.0,0.0,2.0,0.0,2.0
146116.0,0,0.0386231,82.0,0.0,0.012847966,2334.0,5.0,0.0,0.0,0.0,0.0
146425.0,0,0.170262717,36.0,0.0,0.337121212,5543.0,7.0,0.0,1.0,0.0,2.0
144238.0,0,0.521947805,60.0,0.0,0.088252259,5200.0,8.0,0.0,0.0,0.0,1.0
144412.0,0,0.9999999,75.0,0.0,0.003651856,3285.0,1.0,0.0,0.0,0.0,0.0
32696.0,1,0.9999999,50.0,1.0,0.372446762,2300.0,2.0,4.0,1.0,0.0,0.0
54552.0,0,0.008853097,54.0,0.0,0.305029995,6500.0,6.0,0.0,1.0,0.0,2.0
96515.0,0,0.278036098,50.0,0.0,0.466284933,11700.0,9.0,0.0,2.0,0.0,0.0
25795.0,0,0.472266576,41.0,0.0,0.536774965,5016.0,8.0,0.0,1.0,0.0,2.0
121280.0,0,0.675300193,87.0,0.0,0.549973276,3741.0,9.0,0.0,1.0,0.0,0.0
60623.0,0,0.73205574,53.0,0.0,0.049377931,25800.0,6.0,0.0,0.0,0.0,6.0
32123.0,0,0.239842403,57.0,0.0,0.181818182,2529.0,2.0,0.0,0.0,0.0,2.0
47794.0,0,0.213342651,38.0,0.0,0.271771936,27500.0,14.0,0.0,2.0,0.0,2.0
123285.0,0,1.091204682,77.0,5.0,1260.0,,10.0,0.0,1.0,1.0,0.0
126049.0,0,0.222434634,46.0,0.0,0.032052191,7050.0,4.0,0.0,0.0,0.0,1.0
24379.0,0,0.131264605,47.0,1.0,3122.0,,13.0,0.0,2.0,0.0,0.0
49552.0,0,0.237393957,58.0,0.0,0.61105366,8702.0,29.0,0.0,3.0,0.0,0.0
132225.0,0,0.5054989,39.0,2.0,0.694615159,6833.0,8.0,2.0,1.0,0.0,0.0
34651.0,0,0.095532126,65.0,0.0,0.451637091,4000.0,10.0,0.0,1.0,0.0,0.0
92375.0,0,0.676417089,36.0,0.0,0.422572178,8000.0,12.0,0.0,1.0,0.0,0.0
90391.0,0,0.111324779,80.0,0.0,0.109896603,3384.0,7.0,0.0,0.0,0.0,0.0
28011.0,0,0.0,32.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0
61369.0,0,0.001870441,62.0,0.0,0.001666204,3600.0,19.0,0.0,0.0,0.0,0.0
126771.0,0,0.17236726,47.0,0.0,0.579198593,7960.0,9.0,0.0,5.0,0.0,4.0
44921.0,0,0.005090678,74.0,0.0,90.0,,3.0,0.0,0.0,0.0,0.0
9640.0,0,0.001970957,69.0,0.0,0.000453309,4411.0,6.0,0.0,0.0,0.0,1.0
76965.0,0,0.108277907,53.0,0.0,0.364831083,14000.0,14.0,0.0,5.0,0.0,0.0
94578.0,0,0.009030221,52.0,0.0,2498.0,,5.0,0.0,2.0,0.0,
87820.0,0,0.04671682,42.0,1.0,0.243729459,5780.0,7.0,0.0,1.0,0.0,1.0
54601.0,0,0.039277478,48.0,0.0,0.213271303,8167.0,7.0,0.0,2.0,0.0,2.0
779.0,0,0.019415751,62.0,0.0,1203.0,,9.0,0.0,1.0,0.0,0.0
131800.0,0,0.034080493,44.0,0.0,0.12720633,11500.0,6.0,0.0,1.0,0.0,5.0
66679.0,0,0.018239089,71.0,1.0,0.067290941,9183.0,6.0,0.0,1.0,0.0,0.0
33553.0,0,0.87175741,56.0,0.0,0.822730399,5815.0,12.0,0.0,2.0,0.0,0.0
9720.0,0,0.138444298,58.0,0.0,301.0,,5.0,0.0,0.0,0.0,0.0
15256.0,0,0.430599451,56.0,0.0,0.729476818,2350.0,9.0,0.0,1.0,3.0,0.0
112814.0,0,0.406596687,41.0,0.0,0.271866546,4435.0,7.0,0.0,1.0,0.0,0.0
24648.0,0,0.004512962,63.0,0.0,0.188233589,6900.0,14.0,0.0,1.0,0.0,0.0
781.0,0,0.917428326,66.0,1.0,2410.0,,7.0,1.0,2.0,0.0,0.0
3061.0,0,0.078344305,52.0,0.0,0.529290429,9695.0,11.0,0.0,3.0,0.0,1.0
59303.0,0,0.831889081,46.0,0.0,0.052252733,3750.0,4.0,0.0,0.0,0.0,0.0
51217.0,0,0.176677418,72.0,0.0,0.230621469,8849.0,16.0,0.0,1.0,0.0,1.0
86959.0,0,0.821230006,51.0,0.0,0.018599845,15483.0,1.0,0.0,0.0,0.0,0.0
44286.0,0,0.02789927,64.0,0.0,0.004565725,9417.0,4.0,0.0,0.0,0.0,0.0
140220.0,0,0.000153838,37.0,3.0,0.440007868,5083.0,10.0,0.0,1.0,0.0,0.0
112768.0,0,0.005299823,64.0,0.0,0.4935013,5000.0,6.0,0.0,2.0,0.0,0.0
149920.0,0,0.191063847,45.0,0.0,0.258303773,3100.0,6.0,0.0,1.0,0.0,0.0
111537.0,0,0.191436118,63.0,0.0,3196.0,,8.0,0.0,1.0,0.0,0.0
