e_cblp;e_cp;e_cparhdr;e_maxalloc;e_sp;e_lfanew;NumberOfSections;CreationYear;FH_char0;FH_char1;FH_char2;FH_char3;FH_char4;FH_char5;FH_char6;FH_char7;FH_char8;FH_char9;FH_char10;FH_char11;FH_char12;FH_char13;FH_char14;MajorLinkerVersion;MinorLinkerVersion;SizeOfCode;SizeOfInitializedData;SizeOfUninitializedData;AddressOfEntryPoint;BaseOfCode;BaseOfData;ImageBase;SectionAlignment;FileAlignment;MajorOperatingSystemVersion;MinorOperatingSystemVersion;MajorImageVersion;MinorImageVersion;MajorSubsystemVersion;MinorSubsystemVersion;SizeOfImage;SizeOfHeaders;CheckSum;Subsystem;OH_DLLchar0;OH_DLLchar1;OH_DLLchar2;OH_DLLchar3;OH_DLLchar4;OH_DLLchar5;OH_DLLchar6;OH_DLLchar7;OH_DLLchar8;OH_DLLchar9;OH_DLLchar10;SizeOfStackReserve;SizeOfStackCommit;SizeOfHeapReserve;SizeOfHeapCommit;LoaderFlags;sus_sections;non_sus_sections;packer;packer_type;E_text;E_data;filesize;E_file;fileinfo;class
144.0;3.0;4.0;65535.0;184.0;240.0;7.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;9.0;0.0;0.0;102912.0;0.0;5216.0;4096.0;4096.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;126724.0;2.0;0;0;0;0;1;0;0;1;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;4.0;3.0;0;NoPacker;0.0;5.6054431092922;103424.0;5.6467245731983295;0;1
144.0;3.0;4.0;65535.0;184.0;232.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;10.0;10.0;65024.0;13312.0;0.0;24153.0;4096.0;69632.0;1;1;1;6.0;2.0;6.0;2.0;6.0;2.0;1;1;117735.0;3.0;1;0;1;0;0;0;0;1;0;0;0;262144.0;8192.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;6.214972877170602;0.37075697118448364;79360.0;6.272232590282404;1;0
144.0;3.0;4.0;65535.0;184.0;256.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;8.0;0.0;266240.0;110592.0;0.0;63745.0;4096.0;270336.0;0;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;446445.0;2.0;1;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;6.474528176319325;3.982650549063423;387960.0;6.220304881646116;1;0
144.0;3.0;4.0;65535.0;184.0;184.0;3.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;6.0;0.0;73728.0;12288.0;0.0;6708.0;4096.0;77824.0;1;1;1;4.0;0.0;6456.0;1.0;4.0;0.0;1;1;140445.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;0.0;3.0;0;NoPacker;5.870448905043656;0.0;176128.0;6.948799884579521;0;1
144.0;3.0;4.0;65535.0;184.0;272.0;4.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;8.0;0.0;104960.0;20480.0;0.0;89613.0;4096.0;110592.0;0;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;154675.0;2.0;1;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;3.0;0;NoPacker;6.153046393690401;4.917059750839424;131896.0;6.330631941256767;1;0
144.0;3.0;4.0;65535.0;184.0;176.0;1.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;9.0;0.0;0.0;5632.0;0.0;0.0;4096.0;4096.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;0.0;2.0;0;0;0;0;1;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;0.0;1.0;0;NoPacker;0.0;0.0;6144.0;2.5279399066759565;0;0
144.0;3.0;4.0;65535.0;184.0;256.0;7.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;8.0;0.0;221184.0;106496.0;0.0;158122.0;4096.0;225280.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;361550.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;3.0;4.0;0;NoPacker;6.585519064405039;3.3601176438582767;340512.0;6.11823812300926;1;0
144.0;3.0;4.0;65535.0;184.0;128.0;3.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;9.0;0.0;208896.0;124416.0;0.0;9907.0;4096.0;274432.0;1;1;1;4.0;0.0;0.0;0.0;5.0;0.0;0;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;2097152.0;4096.0;1048576.0;4096.0;1;0.0;3.0;0;NoPacker;7.262765640702962;7.959451313473346;336896.0;7.565593047730649;0;1
144.0;3.0;4.0;65535.0;184.0;240.0;4.0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;10.0;0.0;32768.0;22528.0;0.0;19837.0;4096.0;36864.0;1;1;1;5.0;1.0;0.0;0.0;5.0;1.0;1;1;93338.0;2.0;0;0;1;0;0;0;0;1;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;0.0;4.0;0;NoPacker;6.493571097805396;1.787422713386428;59656.0;5.996529904149676;1;1
144.0;3.0;4.0;65535.0;184.0;264.0;3.0;1;1;1;1;1;0;0;0;1;0;1;1;0;0;0;0;7.0;10.0;79360.0;3584.0;0.0;75841.0;4096.0;86016.0;0;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;150609.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;0.0;3.0;0;NoPacker;6.35896259668305;3.4858483178408726;89136.0;6.458327429926921;1;0
144.0;3.0;4.0;65535.0;184.0;240.0;4.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;4.0;3.0;28160.0;73216.0;0.0;14233.0;4096.0;36864.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;20971520.0;28672.0;12582912.0;40960.0;1;2.0;2.0;0;NoPacker;3.4654148274053442;1.2821540160817246;102400.0;5.700872389422726;0;1
144.0;3.0;4.0;65535.0;184.0;256.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;9.0;0.0;16896.0;17408.0;0.0;18137.0;4096.0;24576.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;55142.0;2.0;1;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;6.145408445211011;2.966677299824485;44048.0;6.436647141305004;1;0
144.0;3.0;4.0;65535.0;184.0;248.0;5.0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;7.0;10.0;77824.0;32768.0;0.0;49861.0;4096.0;81920.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;143523.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;6.598052006029451;4.080279294262861;119312.0;6.28970188099474;1;0
144.0;3.0;4.0;65535.0;184.0;248.0;6.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;6.0;0.0;7168.0;160768.0;0.0;6482.0;4096.0;12288.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;97505.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;2.0;4.0;0;NoPacker;5.4096325967843315;7.823621136672653;60416.0;7.422603461420249;0;1
144.0;3.0;4.0;65535.0;184.0;240.0;8.0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;6.0;0.0;98304.0;24576.0;0.0;85071.0;4096.0;102400.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;186476.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;4.0;4.0;1;Armadillov1xxv2xx;6.507081873142797;1.2039023763766368;135696.0;5.970644662153356;1;0
144.0;3.0;4.0;65535.0;184.0;200.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;9.0;0.0;38400.0;9216.0;0.0;41264.0;4096.0;45056.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;93146.0;2.0;0;0;0;0;0;0;0;1;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;3.0;2.0;0;NoPacker;6.8318542598511245;1.3577337897936126;48640.0;5.958496095859378;0;1
144.0;3.0;4.0;65535.0;184.0;248.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;9.0;0.0;56832.0;28672.0;0.0;20713.0;4096.0;61440.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;129005.0;2.0;1;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;6.54563067127325;2.501274975959563;92504.0;6.484233481576221;0;0
80.0;2.0;4.0;65535.0;184.0;256.0;3.0;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;1;2.0;25.0;479232.0;4096.0;221184.0;703984.0;225280.0;704512.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;16384.0;1048576.0;4096.0;1;2.0;1.0;1;UPXv20MarkusLaszloReiser;0.0;0.0;483840.0;7.829877007693373;0;1
144.0;3.0;4.0;65535.0;184.0;232.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;10.0;10.0;12288.0;14336.0;0.0;14821.0;4096.0;16384.0;1;1;1;6.0;2.0;6.0;2.0;6.0;2.0;1;1;32938.0;3.0;1;0;1;0;0;0;0;1;0;0;0;262144.0;8192.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;6.275311814242965;5.311101536327186;20992.0;5.915772832584821;1;0
144.0;3.0;4.0;65535.0;184.0;232.0;4.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;9.0;0.0;33280.0;6656.0;0.0;31517.0;4096.0;40960.0;1;1;1;6.0;1.0;6.0;1.0;6.0;1.0;1;1;93028.0;3.0;1;0;1;0;0;0;0;0;0;0;0;262144.0;4096.0;1048576.0;4096.0;1;1.0;3.0;0;NoPacker;6.137509648652894;3.3171233179334405;39936.0;6.034487746813304;1;0
144.0;3.0;4.0;65535.0;184.0;240.0;5.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;3.0;3.0;27136.0;72704.0;0.0;23719.0;4096.0;36864.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;31457280.0;12288.0;24117248.0;32768.0;1;1.0;4.0;0;NoPacker;3.511729513954509;0.0;101376.0;5.71795617075489;0;1
144.0;3.0;4.0;65535.0;184.0;240.0;4.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;8.0;0.0;73728.0;61440.0;0.0;12766.0;4096.0;77824.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;0.0;4.0;0;NoPacker;7.660380204299831;7.768751547888591;129536.0;7.451507958115769;1;1
144.0;3.0;4.0;65535.0;184.0;224.0;3.0;1;1;1;1;1;0;0;0;1;0;1;1;0;0;0;0;7.0;10.0;34304.0;3584.0;0.0;25599.0;8192.0;49152.0;0;1;1;5.0;2.0;5.0;2.0;4.0;0.0;1;1;3034309.0;2.0;0;0;0;0;0;0;0;1;0;0;0;262144.0;8192.0;1048576.0;4096.0;1;0.0;3.0;0;NoPacker;6.509278493648809;0.4988229892862215;3020664.0;7.9982024134603895;1;0
80.0;2.0;4.0;65535.0;184.0;256.0;9.0;1;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;2.0;25.0;448000.0;152064.0;0.0;647243.0;4096.0;651264.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;16384.0;1048576.0;4096.0;1;2.0;7.0;0;NoPacker;7.67063640388925;6.0604132231701495;601088.0;7.40163726107807;0;1
80.0;2.0;4.0;65535.0;184.0;256.0;8.0;1;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;2.0;25.0;334336.0;71680.0;0.0;338164.0;4096.0;339968.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;16384.0;1048576.0;4096.0;1;4.0;4.0;1;BobSoftMiniDelphiBoBBobSoft;0.0;0.0;407040.0;6.433053612097365;0;1
80.0;2.0;4.0;65535.0;184.0;256.0;3.0;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;1;2.0;25.0;335872.0;4096.0;552960.0;892112.0;557056.0;892928.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;16384.0;1048576.0;4096.0;1;2.0;1.0;1;UPXv20MarkusLaszloReiser;0.0;0.0;338480.0;7.92718888343046;0;1
144.0;3.0;4.0;65535.0;184.0;184.0;1.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;9.0;0.0;0.0;43520.0;0.0;0.0;4096.0;4096.0;1;1;1;6.0;1.0;6.0;1.0;5.0;0.0;1;1;88608.0;2.0;1;0;1;0;1;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;0.0;1.0;0;NoPacker;0.0;0.0;44032.0;3.614873415194602;1;0
144.0;3.0;4.0;65535.0;184.0;240.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;10.0;10.0;19456.0;14848.0;0.0;22029.0;4096.0;24576.0;1;1;1;6.0;2.0;6.0;2.0;6.0;2.0;1;1;63203.0;2.0;1;0;1;0;0;0;0;1;0;0;0;262144.0;8192.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;6.075363105869592;0.9132553805903219;31744.0;5.960707565419677;1;0
144.0;3.0;4.0;65535.0;184.0;232.0;6.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;9.0;0.0;7680.0;84992.0;0.0;8046.0;4096.0;12288.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;97558.0;2.0;1;0;0;0;1;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;2.0;4.0;0;NoPacker;6.331868063650538;0.0;94208.0;7.643140952945736;1;1
144.0;3.0;4.0;65535.0;184.0;120.0;4.0;1;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;5.0;0.0;4096.0;122880.0;0.0;4096.0;4096.0;8192.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;3.0;0;NoPacker;6.964997988449982;0.0;121856.0;7.565575662095952;1;1
80.0;2.0;4.0;65535.0;184.0;240.0;5.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;7.0;7.0;8704.0;69120.0;0.0;10228.0;4096.0;16384.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;16384.0;1048576.0;4096.0;1;0.0;5.0;0;NoPacker;5.787048367057393;2.7718298333732125;78848.0;6.430844076475091;1;1
144.0;3.0;4.0;65535.0;184.0;128.0;9.0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;2.0;50.0;265728.0;7680.0;0.0;4752.0;4096.0;270336.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;300124.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;7.0;2.0;0;NoPacker;7.742462335039196;3.050775805967293;275496.0;7.635592412081761;0;1
144.0;3.0;4.0;65535.0;184.0;240.0;5.0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;7.0;10.0;233472.0;114688.0;0.0;8863.0;4096.0;237568.0;0;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;6.7623730045171815;2.478147042386835;348160.0;6.542820064620783;1;0
144.0;3.0;4.0;65535.0;184.0;240.0;6.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;10.0;10.0;9728.0;8192.0;512.0;11278.0;4096.0;16384.0;1;1;1;6.0;2.0;6.0;2.0;6.0;2.0;1;1;51051.0;2.0;1;1;1;0;0;0;0;1;0;0;0;262144.0;8192.0;1048576.0;4096.0;1;2.0;4.0;0;NoPacker;5.956985656361481;0.2990509103346658;26736.0;6.3891991208657695;1;0
144.0;3.0;4.0;65535.0;184.0;232.0;5.0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;6.0;0.0;24576.0;20480.0;0.0;5920.0;4096.0;28672.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;105310.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;5.894614921429916;0.38784344440628055;57888.0;5.107298761383697;1;0
144.0;3.0;4.0;65535.0;184.0;232.0;4.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;7.0;10.0;9728.0;56832.0;0.0;6880.0;4096.0;16384.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;0.0;4.0;0;NoPacker;5.651141586303729;7.6304960336346825;67584.0;7.164928140813601;1;1
144.0;3.0;4.0;65535.0;184.0;224.0;3.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;9.0;0.0;151552.0;94720.0;0.0;14349.0;4096.0;196608.0;1;1;1;4.0;0.0;0.0;0.0;5.0;0.0;0;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;2097152.0;4096.0;1048576.0;4096.0;1;0.0;3.0;0;NoPacker;7.203247596299332;7.96731427845598;245248.0;7.548390516290045;0;1
144.0;3.0;4.0;65535.0;184.0;248.0;6.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;9.0;0.0;1492992.0;117760.0;0.0;183532.0;4096.0;1503232.0;0;1;1;6.0;1.0;6.0;1.0;6.0;1.0;1;1;1616157.0;3.0;1;0;1;0;0;0;0;0;0;0;0;262144.0;4096.0;1048576.0;4096.0;1;3.0;3.0;0;NoPacker;6.633951588780538;4.636420972334097;1596416.0;6.67473830193928;1;0
144.0;3.0;4.0;65535.0;184.0;224.0;4.0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;9.0;0.0;50688.0;532480.0;0.0;5671.0;4096.0;57344.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;0.0;2.0;0;0;1;0;0;0;0;1;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;0.0;4.0;0;NoPacker;6.528968375471619;2.222827580001316;579584.0;7.494545721881453;0;1
144.0;3.0;4.0;65535.0;184.0;280.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;10.0;0.0;52736.0;39424.0;0.0;46216.0;4096.0;57344.0;1;1;1;5.0;1.0;0.0;0.0;5.0;1.0;1;1;110116.0;2.0;1;0;1;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;6.2746755106303995;4.811714411372464;100120.0;6.345959891984059;1;0
144.0;3.0;4.0;65535.0;184.0;248.0;4.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;3.0;8.0;24064.0;80896.0;0.0;15005.0;4096.0;32768.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;29360128.0;8192.0;30408704.0;32768.0;1;1.0;3.0;0;NoPacker;3.86795112090285;0.0;105984.0;5.646803367416158;0;1
144.0;3.0;4.0;65535.0;184.0;248.0;5.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;4.0;12.0;37376.0;84992.0;0.0;21015.0;4096.0;126976.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;19922944.0;4096.0;3145728.0;36864.0;1;2.0;3.0;0;NoPacker;0.0;0.0;123904.0;5.413116247601728;0;1
144.0;3.0;4.0;65535.0;184.0;240.0;5.0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;7.0;10.0;27136.0;5632.0;0.0;26528.0;4096.0;32768.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;122152.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;5.874137684111785;0.0;107512.0;7.643979150808773;0;1
144.0;3.0;4.0;65535.0;184.0;208.0;4.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;8.0;0.0;20480.0;340480.0;0.0;4464.0;4096.0;24576.0;1;1;1;4.0;3.0;0.0;0.0;4.0;0.0;0;1;387307.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;0.0;4.0;0;NoPacker;6.400810708133935;6.526706785472095;363040.0;6.645243082544815;0;1
144.0;3.0;4.0;65535.0;184.0;264.0;6.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;8.0;0.0;258048.0;393216.0;0.0;244558.0;4096.0;262144.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;712536.0;2.0;1;0;1;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;2.0;4.0;0;NoPacker;6.0852591417638715;5.037818439696003;660840.0;5.696388550660873;0;0
144.0;3.0;4.0;65535.0;184.0;200.0;5.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;7.0;0.0;4096.0;351098.0;491520.0;4776.0;4096.0;8192.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;428772.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;2.014903143190453;7.479487939675285;368640.0;7.585351894891799;0;1
144.0;3.0;4.0;65535.0;184.0;176.0;2.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;8.0;0.0;0.0;2048.0;0.0;0.0;4096.0;4096.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;34693.0;2.0;0;0;0;0;1;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;1.0;0;NoPacker;0.0;0.0;11280.0;6.680421451174947;0;0
144.0;3.0;4.0;65535.0;184.0;288.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;9.0;0.0;1746432.0;1202688.0;0.0;1607195.0;4096.0;1753088.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;3000866.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;6.147362963636203;2.4409915787767944;2958880.0;6.065975080474712;1;0
144.0;3.0;4.0;65535.0;184.0;208.0;6.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;10.0;0.0;326144.0;11776.0;0.0;154512.0;4096.0;331776.0;1;1;1;5.0;1.0;0.0;0.0;5.0;1.0;1;1;0.0;2.0;0;0;1;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;2.0;4.0;0;NoPacker;5.620276469914739;2.2357903070463916;338944.0;5.681884756901322;1;1
80.0;2.0;4.0;65535.0;184.0;256.0;6.0;1;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;2.0;6.0;112128.0;7680.0;0.0;49900.0;4096.0;118784.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;16384.0;1048576.0;4096.0;1;4.0;2.0;0;NoPacker;0.0;0.0;120832.0;6.962993385827045;0;1
144.0;3.0;4.0;65535.0;184.0;248.0;4.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;5.0;0.0;2560.0;8704.0;0.0;4172.0;4096.0;8192.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;0.0;4.0;0;NoPacker;4.581394996935292;0.0;17408.0;5.46902760479932;0;1
144.0;3.0;4.0;65535.0;184.0;128.0;3.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;8.0;0.0;29696.0;1536.0;0.0;37518.0;8192.0;40960.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;41362.0;3.0;1;0;1;0;1;0;0;1;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;2.0;1;NETDLLMicrosoft;5.645903552204794;0.0;37792.0;5.926574870486108;0;0
144.0;3.0;4.0;65535.0;184.0;280.0;8.0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;6.0;0.0;118784.0;24576.0;0.0;97133.0;4096.0;122880.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;208769.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;4.0;4.0;1;Armadillov1xxv2xx;6.425777495436632;1.2500357859252564;156272.0;6.032227631885713;1;0
144.0;3.0;4.0;65535.0;184.0;192.0;4.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;6.0;2.0;9728.0;16384.0;0.0;4207.0;4096.0;16384.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;0.0;4.0;0;NoPacker;3.2339168002159093;1.29876558310045;27136.0;5.378311067777762;0;1
144.0;3.0;4.0;65535.0;184.0;224.0;3.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;6.0;0.0;40960.0;28672.0;94208.0;138496.0;98304.0;139264.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;8543805.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;2.0;1.0;1;UPXv20MarkusLaszloReiser;0.0;0.0;8534336.0;7.999716132621738;1;0
144.0;3.0;4.0;65535.0;184.0;248.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;8.0;0.0;7168.0;5632.0;0.0;8764.0;4096.0;12288.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;51652.0;2.0;1;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;6.333422028644412;1.0102684364625354;20952.0;6.655729983863849;1;0
128.0;1.0;4.0;65535.0;320.0;128.0;4.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1.0;70.0;2560.0;21504.0;0.0;4096.0;4096.0;8192.0;1;1;1;1.0;0.0;0.0;0.0;4.0;0.0;1;1;29789.0;2.0;0;0;0;0;0;0;0;0;0;0;0;4096.0;4096.0;65536.0;0.0;1;0.0;4.0;0;NoPacker;5.5296217019791145;4.652242891525691;25088.0;5.833057804197462;1;1
